OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Organic nitrogen,Dissolved,,,Historical,,Calculated,,,,,,,00607,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,0.09,mg/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.19,mg/l,Historical,,Calculated,,,,,,,00602,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"pH, lab",Total,5.9,std units,Historical,,Actual,,,,,,,00403,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,6.6,std units,Historical,,Actual,,,,,,field,00400,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Hydrogen ion,Total,0.00026,mg/l,Historical,,Calculated,,,,,,calculated,00191,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,153,uS/cm @25C,Historical,,Actual,,,25 deg C,,,,00095,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Barometric pressure,,755,mm/Hg,Historical,,Actual,,,,,,,00025,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, air",,13.3,deg C,Historical,,Actual,,,,,,,00020,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000104,Sample-Routine,Water,Groundwater,1999-11-08,15:00:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413901071354701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, water",,9.7,deg C,Historical,,Actual,,,,,,,00010,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,139,uS/cm @25C,Historical,,Actual,,,25 deg C,,,laboratory,90095,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,,,Historical,,Calculated,,,,,,,71887,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,3.1,mg/l NO3,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Ammonia and ammonium,Total,0.052,mg/l NH4,Historical,,Calculated,,,,,,,71845,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Chlorophyll b,,0.1,ug/l,Historical,,Actual,,,,,,Bias correction applied.,70954,,,LC025,USGS,"Chlorophyll, phytoplankton, HPLC","USGS TWRI 5-A4/1989, p 223",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Chlorophyll a,,2.5,ug/l,Historical,,Actual,,,,,,Bias correction applied.,70953,,,LC025,USGS,"Chlorophyll, phytoplankton, HPLC","USGS TWRI 5-A4/1989, p 223",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Phosphate,Total,,,Historical,,Actual,,,,,,,70507,,,CL085,USGS,"Ortho-PO4, wu,ASFphos/mol(Ocala)","USGS TWRI 5-A1/1989, p 383",,,,Historical Lower Reporting Limit,0.01,mg/l as P,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Fecal Streptococcus,,9,cfu/100ml,Historical,,Estimated,,,,,,,31673,,,,,,,,,counts outside acceptable range.,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Fecal coliforms,,10,cfu/100ml,Historical,,Estimated,,,,,,,31625,,,,,,,,,counts outside acceptable range.,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Total coliforms,Total,380,cfu/100ml,Historical,,Actual,,,,,,,31501,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Aluminum,Recoverable,70,ug/l,Historical,,Actual,,,,,,,01105,,,DCP05,USGS,"Aluminum, wu, DCP-AES","USGS OF 93-125, p 13",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Iron,Recoverable,2700,ug/l,Historical,,Actual,,,,,,,01045,,,AA054,USGS,"Iron, wu, USGS digest, AAS","USGS TWRI 5-A1/1989, p 239",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Silica,Dissolved,3.90,mg/l,Historical,,Actual,,,,,,,00955,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Sulfate,Dissolved,4,mg/l,Historical,,Actual,,,,,,,00945,,,00074,USGS,"Sulfate, wf,turb,bkg corr (NWQL)",,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Chloride,Dissolved,17.0,mg/l,Historical,,Actual,,,,,,,00940,,,CL031,USGS,"Chloride, wf, ASF thiocyanate","USGS TWRI 5-A1/1989, p 151",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Potassium,Dissolved,1.00,mg/l,Historical,,Actual,,,,,,,00935,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)","USGS TWRI 5-A1/1989, p 393",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,"Sodium, percent total cations",,68,%,Historical,,Calculated,,,,,,,00932,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Sodium adsorption ratio,,1.64,None,Historical,,Calculated,,,,,,,00931,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Sodium,Dissolved,13.0,mg/l,Historical,,Actual,,,,,,,00930,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Magnesium,Dissolved,0.700,mg/l,Historical,,Actual,,,,,,,00925,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Calcium,Dissolved,3.60,mg/l,Historical,,Actual,,,,,,,00915,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Total hardness -- SDWA NPDWR,,11.9,mg/l CaCO3,Historical,,Calculated,,,,,,,00900,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,5.0,mg/l,Historical,,Actual,,,,,,,00681,,,OX007,USGS,"DOC, 0.45u silver, persulfate IR",USGS OF 92-480,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.01,mg/l,Historical,,Actual,,,,,,,00665,,,CL084,USGS,"Phosphorus, wu, ASF phosphomolyb","USGS TWRI 5-A1/1989, p 367",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Phosphate-phosphorus,Total,,,Historical,,Calculated,,,,,,,00650,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,0.031,mg/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrate-nitrite,Total,,,Historical,,Actual,,,,,,,00630,,,CL081,USGS,"NO2+NO3, wu, ASF Cd-reduct(NWQL)","USGS TWRI 5-A1/1989, p 351",,,,Historical Lower Reporting Limit,0.10,mg/l as N,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Kjeldahl nitrogen,Total,0.60,mg/l as N,Historical,,Actual,,,,,,,00625,,,CL083,USGS,"NH3+org-N, wu, ASF block digest","USGS TWRI 5-A1/1989, p 327",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrate,Total,,,Historical,,Calculated,,,,,,,00620,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,0.100,mg/l as N,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrite,Total,,,Historical,,Actual,,,,,,,00615,,,CL076,USGS,"Nitrite, wu, ASF diazo (NWQL)","USGS TWRI 5-A1/1989, p 343",,,,Historical Lower Reporting Limit,0.01,mg/l as N,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Ammonia and ammonium,Total,0.04,mg/l as N,Historical,,Actual,,,,,,,00610,,,CL075,USGS,"Ammonia, wu, ASF indophenol","USGS TWRI 5-A1/1989, p 321",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic nitrogen,Total,0.56,mg/l,Historical,,Calculated,,,,,,,00605,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,,,Historical,,Calculated,,,,,,,00600,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,0.70,mg/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.98902156,Sample-Routine,Water,Surface Water,1989-08-30,10:15:00,EDT,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,"pH, lab",Total,7.6,std units,Historical,,Actual,,,,,,,00403,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,98,uS/cm @25C,Historical,,Actual,,,25 deg C,,,laboratory,90095,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,4.0,mg/l NO3,Historical,,Calculated,,,,,,,71887,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Ammonia and ammonium,Total,0.193,mg/l NH4,Historical,,Calculated,,,,,,,71845,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Chlorophyll b,,,,Historical,,Actual,,,,,,,70954,,,LC025,USGS,"Chlorophyll, phytoplankton, HPLC","USGS TWRI 5-A4/1989, p 223",,,,Historical Lower Reporting Limit,0.1,ug/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Chlorophyll a,,0.8,ug/l,Historical,,Actual,,,,,,Bias correction applied.,70953,,,LC025,USGS,"Chlorophyll, phytoplankton, HPLC","USGS TWRI 5-A4/1989, p 223",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphate,Total,0.02,mg/l as P,Historical,,Actual,,,,,,,70507,,,CL085,USGS,"Ortho-PO4, wu,ASFphos/mol(Ocala)","USGS TWRI 5-A1/1989, p 383",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Fecal Streptococcus,,3,cfu/100ml,Historical,,Estimated,,,,,,,31673,,,,,,,,,counts outside acceptable range.,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Fecal coliforms,,5,cfu/100ml,Historical,,Estimated,,,,,,,31625,,,,,,,,,counts outside acceptable range.,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Total coliforms,Total,84,cfu/100ml,Historical,,Actual,,,,,,,31501,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99000175,Sample-Routine,Water,Surface Water,1989-11-21,09:45:00,EST,,,,,,,,,,,444402700,U.S. Geological Survey-Water Resources Discipline,USGS-414000071362001,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Aluminum,Recoverable,80,ug/l,Historical,,Actual,,,,,,,01105,,,DCP05,USGS,"Aluminum, wu, DCP-AES","USGS OF 93-125, p 13",,,,,,,
